real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
DJ_RC	258	41293400	41345000	0.33517	0.374252	0.38584
DJ_RC	258	40912800	40964400	0.00813459	0.719565	0.035944
DJ_RC	258	41326400	41378000	0.0256824	0.413741	0.0589148
DJ_RC	258	41227000	41278600	0.33517	0.744543	0.595947
DJ_RC	258	41431800	41483400	0.0705632	0.727407	0.203748
DJ_RC	258	41082400	41134000	0.950766	0.539682	0.855491
DJ_RC	258	41514600	41566200	1	1	1
DJ_RC	258	41147400	41199000	0.950766	0.460318	0.7993
DJ_RC	258	41416000	41467600	0.166814	0.425909	0.258926
DJ_RC	258	40875000	40926600	0.565844	0.440603	0.595619
DJ_RC	258	40872400	40924000	0.565844	0.440603	0.595619
DJ_RC	258	41454000	41505600	0.0256824	0.413741	0.0589148
DJ_RC	258	41497400	41549000	0.79805	0.211893	0.469638
DJ_RC	258	41589400	41641000	0.950766	0.460318	0.7993
DJ_RC	258	41065400	41117000	0.950766	0.539682	0.855491
DJ_RC	258	41621200	41672800	0.950766	0.539682	0.855491
DJ_RC	258	41300200	41351800	0.33517	0.374252	0.38584
DJ_RC	258	40999600	41051200	0.33517	0.0848302	0.129659
DJ_RC	258	41438000	41489600	0.166814	0.425909	0.258926
DJ_RC	258	41031600	41083200	0.950766	0.539682	0.855491
DJ_RC	258	41442800	41494400	0.166814	0.425909	0.258926
DJ_RC	258	41458000	41509600	0.0256824	0.413741	0.0589148
DJ_RC	258	41018600	41070200	0.565844	0.157186	0.304162
DJ_RC	258	41578200	41629800	0.950766	0.460318	0.7993
DJ_RC	258	41624000	41675600	0.950766	0.539682	0.855491
DJ_RC	258	41622200	41673800	0.950766	0.539682	0.855491
DJ_RC	258	41415200	41466800	0.166814	0.425909	0.258926
DJ_RC	258	40825800	40877400	0.565844	0.559397	0.680648
DJ_RC	258	41167400	41219000	0.79805	0.211893	0.469638
DJ_RC	258	41604200	41655800	1	1	1
DJ_RC	258	41254000	41305600	0.565844	0.157186	0.304162
DJ_RC	258	41244800	41296400	0.33517	0.0848302	0.129659
DJ_RC	258	40914400	40966000	0.00813459	0.719565	0.035944
DJ_RC	258	41463200	41514800	0.0705632	0.272593	0.0952331
DJ_RC	258	41075200	41126800	0.950766	0.539682	0.855491
DJ_RC	258	40867800	40919400	0.79805	0.211893	0.469638
DJ_RC	258	41627800	41679400	0.950766	0.539682	0.855491
DJ_RC	258	40951200	41002800	0.79805	0.291256	0.571594
DJ_RC	258	40803600	40855200	0.79805	0.291256	0.571594
DJ_RC	258	40856000	40907600	0.79805	0.788107	0.920596
DJ_RC	258	41224600	41276200	0.33517	0.744543	0.595947
DJ_RC	258	40792600	40844200	0.79805	0.291256	0.571594
DJ_RC	258	41197000	41248600	0.33517	0.255457	0.296064
DJ_RC	258	40918200	40969800	0.0705632	0.420775	0.134112
DJ_RC	258	41619600	41671200	0.950766	0.539682	0.855491
DJ_RC	258	41192800	41244400	0.565844	0.0975383	0.215078
DJ_RC	258	40901000	40952600	0.00813459	0.719565	0.035944
DJ_RC	258	40966000	41017600	0.950766	0.539682	0.855491
DJ_RC	258	40833800	40885400	0.565844	0.559397	0.680648
DJ_RC	258	41405800	41457400	0.166814	0.141823	0.112235
DJ_RC	258	41592000	41643600	0.950766	0.460318	0.7993
DJ_RC	258	41625800	41677400	0.950766	0.539682	0.855491
DJ_RC	258	41015400	41067000	0.565844	0.157186	0.304162
DJ_RC	258	41459000	41510600	0.0256824	0.413741	0.0589148
DJ_RC	258	41217600	41269200	0.33517	0.744543	0.595947
DJ_RC	258	40866800	40918400	0.79805	0.211893	0.469638
DJ_RC	258	41254600	41306200	0.565844	0.157186	0.304162
DJ_RC	258	41149400	41201000	0.950766	0.460318	0.7993
DJ_RC	258	40797000	40848600	0.79805	0.291256	0.571594
DJ_RC	258	41579000	41630600	0.950766	0.460318	0.7993
DJ_RC	258	41409600	41461200	0.33517	0.255457	0.296064
DJ_RC	258	41216200	41267800	0.33517	0.744543	0.595947
DJ_RC	258	41627200	41678800	0.950766	0.539682	0.855491
DJ_RC	258	41613800	41665400	1	1	1
DJ_RC	258	41616200	41667800	1	1	1
DJ_RC	258	41009400	41061000	0.565844	0.157186	0.304162
DJ_RC	258	41537200	41588800	0.565844	0.157186	0.304162
DJ_RC	258	41218000	41269600	0.33517	0.744543	0.595947
DJ_RC	258	40928400	40980000	0.166814	0.574091	0.32042
DJ_RC	258	41170200	41221800	0.950766	0.460318	0.7993
DJ_RC	258	40899200	40950800	0.0256824	0.413741	0.0589148
DJ_RC	258	41027000	41078600	0.950766	0.539682	0.855491
DJ_RC	258	41140800	41192400	0.950766	0.460318	0.7993
DJ_RC	258	41515600	41567200	1	1	1
DJ_RC	258	41521800	41573400	0.950766	0.539682	0.855491
DJ_RC	258	41120600	41172200	0.950766	0.460318	0.7993
DJ_RC	258	41069200	41120800	0.950766	0.539682	0.855491
DJ_RC	258	41240200	41291800	0.166814	0.241026	0.169419
DJ_RC	258	41563600	41615200	0.33517	0.374252	0.38584
DJ_RC	258	41618400	41670000	0.950766	0.539682	0.855491
DJ_RC	258	40982200	41033800	0.565844	0.157186	0.304162
DJ_RC	258	40948200	40999800	0.79805	0.788107	0.920596
DJ_RC	258	41389600	41441200	0.565844	0.440603	0.595619
DJ_RC	258	41045600	41097200	0.950766	0.539682	0.855491
DJ_RC	258	40816200	40867800	0.565844	0.559397	0.680648
DJ_RC	258	41132000	41183600	0.950766	0.460318	0.7993
DJ_RC	258	41122400	41174000	0.950766	0.460318	0.7993
DJ_RC	258	41267600	41319200	0.79805	0.291256	0.571594
DJ_RC	258	40959800	41011400	0.950766	0.539682	0.855491
DJ_RC	258	41396000	41447600	0.166814	0.141823	0.112235
DJ_RC	258	41366800	41418400	0.79805	0.211893	0.469638
DJ_RC	258	41182200	41233800	0.79805	0.211893	0.469638
DJ_RC	258	40943800	40995400	0.33517	0.374252	0.38584
DJ_RC	258	41220000	41271600	0.33517	0.744543	0.595947
DJ_RC	258	41106200	41157800	1	1	1
DJ_RC	258	41013400	41065000	0.565844	0.157186	0.304162
DJ_RC	258	41219600	41271200	0.33517	0.744543	0.595947
DJ_RC	258	41091200	41142800	1	1	1
DJ_RC	258	41129600	41181200	0.950766	0.460318	0.7993
DJ_RC	258	41085800	41137400	0.950766	0.539682	0.855491
DJ_RC	258	41398000	41449600	0.166814	0.141823	0.112235
DJ_RC	258	41180400	41232000	0.950766	0.460318	0.7993
DJ_RC	258	41185600	41237200	0.79805	0.211893	0.469638
DJ_RC	258	41344000	41395600	0.33517	0.255457	0.296064
DJ_RC	258	41096400	41148000	1	1	1
DJ_RC	258	40875600	40927200	0.565844	0.440603	0.595619
DJ_RC	258	41513200	41564800	1	1	1
DJ_RC	258	40837200	40888800	0.565844	0.559397	0.680648
DJ_RC	258	41275200	41326800	0.565844	0.157186	0.304162
DJ_RC	258	40971400	41023000	0.565844	0.157186	0.304162
DJ_RC	258	40825400	40877000	0.565844	0.559397	0.680648
DJ_RC	258	41553600	41605200	0.33517	0.374252	0.38584
DJ_RC	258	41154000	41205600	0.79805	0.211893	0.469638
DJ_RC	258	41080600	41132200	0.950766	0.539682	0.855491
DJ_RC	258	41418800	41470400	0.0256824	0.413741	0.0589148
DJ_RC	258	40823000	40874600	0.565844	0.559397	0.680648
DJ_RC	258	41268800	41320400	0.79805	0.291256	0.571594
DJ_RC	258	41209600	41261200	0.33517	0.744543	0.595947
DJ_RC	258	41259400	41311000	0.79805	0.291256	0.571594
DJ_RC	258	40895000	40946600	0.0705632	0.727407	0.203748
DJ_RC	258	41598000	41649600	1	1	1
DJ_RC	258	40992200	41043800	0.33517	0.0848302	0.129659
DJ_RC	258	41365400	41417000	0.79805	0.211893	0.469638
DJ_RC	258	41423800	41475400	0.0705632	0.727407	0.203748
DJ_RC	258	41081800	41133400	0.950766	0.539682	0.855491
DJ_RC	258	40900800	40952400	0.00813459	0.719565	0.035944
DJ_RC	258	41041600	41093200	0.950766	0.539682	0.855491
DJ_RC	258	41559000	41610600	0.33517	0.374252	0.38584
DJ_RC	258	41584800	41636400	0.950766	0.460318	0.7993
DJ_RC	258	40982000	41033600	0.565844	0.157186	0.304162
DJ_RC	258	41304400	41356000	0.166814	0.241026	0.169419
DJ_RC	258	40918000	40969600	0.0705632	0.420775	0.134112
DJ_RC	258	41392600	41444200	0.565844	0.440603	0.595619
DJ_RC	258	41142800	41194400	0.950766	0.460318	0.7993
DJ_RC	258	41395400	41447000	0.166814	0.141823	0.112235
DJ_RC	258	41371200	41422800	0.79805	0.211893	0.469638
DJ_RC	258	41632200	41683800	0.950766	0.539682	0.855491
DJ_RC	258	41204400	41256000	0.565844	0.440603	0.595619
DJ_RC	258	41079600	41131200	0.950766	0.539682	0.855491
DJ_RC	258	40928000	40979600	0.166814	0.574091	0.32042
DJ_RC	258	40884800	40936400	0.565844	0.440603	0.595619
DJ_RC	258	41230400	41282000	0.33517	0.744543	0.595947
DJ_RC	258	41490200	41541800	0.33517	0.255457	0.296064
DJ_RC	258	41242400	41294000	0.33517	0.0848302	0.129659
DJ_RC	258	41453200	41504800	0.0256824	0.413741	0.0589148
DJ_RC	258	40940800	40992400	0.33517	0.374252	0.38584
DJ_RC	258	41171200	41222800	0.950766	0.460318	0.7993
DJ_RC	258	41310000	41361600	0.0705632	0.420775	0.134112
DJ_RC	258	41084800	41136400	0.950766	0.539682	0.855491
DJ_RC	258	40801800	40853400	0.79805	0.291256	0.571594
DJ_RC	258	40852200	40903800	0.79805	0.788107	0.920596
DJ_RC	258	41577000	41628600	0.79805	0.788107	0.920596
DJ_RC	258	41303200	41354800	0.33517	0.374252	0.38584
DJ_RC	258	41014400	41066000	0.565844	0.157186	0.304162
DJ_RC	258	40823400	40875000	0.565844	0.559397	0.680648
DJ_RC	258	41591400	41643000	0.950766	0.460318	0.7993
DJ_RC	258	40881800	40933400	0.565844	0.440603	0.595619
DJ_RC	258	40993800	41045400	0.33517	0.0848302	0.129659
DJ_RC	258	41074600	41126200	0.950766	0.539682	0.855491
DJ_RC	258	41022200	41073800	0.79805	0.291256	0.571594
DJ_RC	258	40817800	40869400	0.565844	0.559397	0.680648
DJ_RC	258	41021400	41073000	0.565844	0.157186	0.304162
DJ_RC	258	40953600	41005200	0.950766	0.539682	0.855491
DJ_RC	258	41564000	41615600	0.33517	0.374252	0.38584
DJ_RC	258	41111200	41162800	1	1	1
DJ_RC	258	41144800	41196400	0.950766	0.460318	0.7993
DJ_RC	258	41116600	41168200	1	1	1
DJ_RC	258	41621600	41673200	0.950766	0.539682	0.855491
DJ_RC	258	41079800	41131400	0.950766	0.539682	0.855491
DJ_RC	258	41068200	41119800	0.950766	0.539682	0.855491
DJ_RC	258	41067200	41118800	0.950766	0.539682	0.855491
DJ_RC	258	40866000	40917600	0.950766	0.460318	0.7993
DJ_RC	258	41302600	41354200	0.33517	0.374252	0.38584
DJ_RC	258	40811200	40862800	0.565844	0.157186	0.304162
DJ_RC	258	40981600	41033200	0.565844	0.157186	0.304162
DJ_RC	258	40961400	41013000	0.950766	0.539682	0.855491
DJ_RC	258	41037200	41088800	0.79805	0.291256	0.571594
DJ_RC	258	41298600	41350200	0.33517	0.374252	0.38584
DJ_RC	258	41630600	41682200	0.950766	0.539682	0.855491
DJ_RC	258	41087800	41139400	1	1	1
DJ_RC	258	41577600	41629200	0.79805	0.788107	0.920596
DJ_RC	258	40828000	40879600	0.565844	0.559397	0.680648
DJ_RC	258	41467600	41519200	0.0705632	0.272593	0.0952331
DJ_RC	258	41241000	41292600	0.166814	0.241026	0.169419
DJ_RC	258	41581800	41633400	0.950766	0.460318	0.7993
DJ_RC	258	41056800	41108400	0.950766	0.539682	0.855491
DJ_RC	258	40818200	40869800	0.565844	0.559397	0.680648
DJ_RC	258	41446600	41498200	0.166814	0.574091	0.32042
DJ_RC	258	40847600	40899200	0.79805	0.788107	0.920596
DJ_RC	258	41506200	41557800	1	1	1
DJ_RC	258	41196200	41247800	0.33517	0.255457	0.296064
DJ_RC	258	41549600	41601200	0.33517	0.374252	0.38584
DJ_RC	258	40934000	40985600	0.166814	0.574091	0.32042
DJ_RC	258	41158400	41210000	0.79805	0.211893	0.469638
DJ_RC	258	40893200	40944800	0.0705632	0.727407	0.203748
DJ_RC	258	41440600	41492200	0.166814	0.425909	0.258926
DJ_RC	258	41395800	41447400	0.166814	0.141823	0.112235
DJ_RC	258	41474000	41525600	0.33517	0.255457	0.296064
DJ_RC	258	41438400	41490000	0.166814	0.425909	0.258926
DJ_RC	258	41051600	41103200	0.950766	0.539682	0.855491
DJ_RC	258	41208000	41259600	0.33517	0.744543	0.595947
DJ_RC	258	40870000	40921600	0.79805	0.211893	0.469638
DJ_RC	258	41576400	41628000	0.79805	0.788107	0.920596
DJ_RC	258	41633400	41685000	0.950766	0.539682	0.855491
DJ_RC	258	41167800	41219400	0.79805	0.211893	0.469638
DJ_RC	258	41443200	41494800	0.166814	0.425909	0.258926
DJ_RC	258	40820600	40872200	0.565844	0.559397	0.680648
DJ_RC	258	40869000	40920600	0.79805	0.211893	0.469638
DJ_RC	258	41024600	41076200	0.950766	0.539682	0.855491
DJ_RC	258	41346600	41398200	0.33517	0.255457	0.296064
DJ_RC	258	40903000	40954600	0.00813459	0.719565	0.035944
DJ_RC	258	40818800	40870400	0.565844	0.559397	0.680648
DJ_RC	258	41443400	41495000	0.166814	0.425909	0.258926
DJ_RC	258	41417000	41468600	0.166814	0.425909	0.258926
DJ_RC	258	41468000	41519600	0.0705632	0.272593	0.0952331
DJ_RC	258	41301000	41352600	0.33517	0.374252	0.38584
DJ_RC	258	41230600	41282200	0.33517	0.744543	0.595947
DJ_RC	258	41516800	41568400	0.950766	0.539682	0.855491
DJ_RC	258	41085200	41136800	0.950766	0.539682	0.855491
DJ_RC	258	41427800	41479400	0.0705632	0.727407	0.203748
DJ_RC	258	41024000	41075600	0.950766	0.539682	0.855491
DJ_RC	258	41620400	41672000	0.950766	0.539682	0.855491
DJ_RC	258	41141200	41192800	0.950766	0.460318	0.7993
DJ_RC	258	41349200	41400800	0.33517	0.255457	0.296064
DJ_RC	258	41182400	41234000	0.79805	0.211893	0.469638
DJ_RC	258	41015000	41066600	0.565844	0.157186	0.304162
DJ_RC	258	41123000	41174600	0.950766	0.460318	0.7993
DJ_RC	258	41150600	41202200	0.79805	0.211893	0.469638
DJ_RC	258	40830800	40882400	0.565844	0.559397	0.680648
DJ_RC	258	41536000	41587600	0.565844	0.157186	0.304162
DJ_RC	258	40947000	40998600	0.79805	0.788107	0.920596
DJ_RC	258	41019200	41070800	0.565844	0.157186	0.304162
DJ_RC	258	41520400	41572000	0.950766	0.539682	0.855491
DJ_RC	258	41548200	41599800	0.33517	0.374252	0.38584
DJ_RC	258	41567600	41619200	0.565844	0.559397	0.680648
DJ_RC	258	41151200	41202800	0.79805	0.211893	0.469638
DJ_RC	258	41432200	41483800	0.0705632	0.727407	0.203748
DJ_RC	258	41068000	41119600	0.950766	0.539682	0.855491
DJ_RC	258	40834000	40885600	0.565844	0.559397	0.680648
DJ_RC	258	41144400	41196000	0.950766	0.460318	0.7993
DJ_RC	258	41186800	41238400	0.79805	0.211893	0.469638
DJ_RC	258	41008200	41059800	0.565844	0.157186	0.304162
DJ_RC	258	41107600	41159200	1	1	1
DJ_RC	258	41216400	41268000	0.33517	0.744543	0.595947
DJ_RC	258	40832000	40883600	0.565844	0.559397	0.680648
DJ_RC	258	40918600	40970200	0.0705632	0.420775	0.134112
DJ_RC	258	41440400	41492000	0.166814	0.425909	0.258926
DJ_RC	258	41088400	41140000	1	1	1
DJ_RC	258	41306000	41357600	0.166814	0.241026	0.169419
DJ_RC	258	41270000	41321600	0.79805	0.291256	0.571594
DJ_RC	258	41257600	41309200	0.565844	0.157186	0.304162
DJ_RC	258	41200000	41251600	0.33517	0.255457	0.296064
DJ_RC	258	41489000	41540600	0.33517	0.255457	0.296064
DJ_RC	258	41608600	41660200	1	1	1
DJ_RC	258	41007800	41059400	0.565844	0.157186	0.304162
DJ_RC	258	41357800	41409400	0.33517	0.0448987	0.0782
DJ_RC	258	41612600	41664200	1	1	1
DJ_RC	258	40796400	40848000	0.79805	0.291256	0.571594
DJ_RC	258	41455600	41507200	0.0256824	0.413741	0.0589148
DJ_RC	258	41211400	41263000	0.33517	0.744543	0.595947
DJ_RC	258	41610800	41662400	1	1	1
DJ_RC	258	41280600	41332200	0.33517	0.374252	0.38584
DJ_RC	258	41501000	41552600	0.79805	0.211893	0.469638
DJ_RC	258	40930800	40982400	0.166814	0.574091	0.32042
DJ_RC	258	40910400	40962000	0.00813459	0.719565	0.035944
DJ_RC	258	41236600	41288200	0.33517	0.374252	0.38584
DJ_RC	258	41263600	41315200	0.79805	0.291256	0.571594
DJ_RC	258	40934200	40985800	0.166814	0.574091	0.32042
DJ_RC	258	41484000	41535600	0.33517	0.255457	0.296064
DJ_RC	258	41285600	41337200	0.33517	0.374252	0.38584
DJ_RC	258	41587400	41639000	0.950766	0.460318	0.7993
DJ_RC	258	40887600	40939200	0.565844	0.440603	0.595619
DJ_RC	258	41089600	41141200	1	1	1
DJ_RC	258	41268200	41319800	0.79805	0.291256	0.571594
DJ_RC	258	41115000	41166600	1	1	1
DJ_RC	258	41401600	41453200	0.166814	0.141823	0.112235
DJ_RC	258	41010600	41062200	0.565844	0.157186	0.304162
DJ_RC	258	40839800	40891400	0.79805	0.788107	0.920596
DJ_RC	258	41075800	41127400	0.950766	0.539682	0.855491
DJ_RC	258	41297200	41348800	0.33517	0.374252	0.38584
DJ_RC	258	40943200	40994800	0.33517	0.374252	0.38584
DJ_RC	258	41482200	41533800	0.33517	0.255457	0.296064
DJ_RC	258	40847200	40898800	0.79805	0.788107	0.920596
DJ_RC	258	41221600	41273200	0.33517	0.744543	0.595947
DJ_RC	258	41224400	41276000	0.33517	0.744543	0.595947
DJ_RC	258	41040000	41091600	0.950766	0.539682	0.855491
DJ_RC	258	41009200	41060800	0.565844	0.157186	0.304162
DJ_RC	258	40849200	40900800	0.79805	0.788107	0.920596
DJ_RC	258	41352400	41404000	0.33517	0.255457	0.296064
DJ_RC	258	41111400	41163000	1	1	1
DJ_RC	258	40890600	40942200	0.33517	0.255457	0.296064
DJ_RC	258	41129200	41180800	0.950766	0.460318	0.7993
DJ_RC	258	41011600	41063200	0.565844	0.157186	0.304162
DJ_RC	258	41549000	41600600	0.33517	0.374252	0.38584
DJ_RC	258	40947600	40999200	0.79805	0.788107	0.920596
DJ_RC	258	41064200	41115800	0.950766	0.539682	0.855491
DJ_RC	258	40892200	40943800	0.33517	0.255457	0.296064
DJ_RC	258	41288400	41340000	0.33517	0.374252	0.38584
DJ_RC	258	41399200	41450800	0.166814	0.141823	0.112235
DJ_RC	258	41206400	41258000	0.565844	0.440603	0.595619
DJ_RC	258	41165400	41217000	0.79805	0.211893	0.469638
DJ_RC	258	41189400	41241000	0.79805	0.211893	0.469638
DJ_RC	258	40922400	40974000	0.0705632	0.420775	0.134112
DJ_RC	258	41394800	41446400	0.33517	0.255457	0.296064
DJ_RC	258	40878200	40929800	0.565844	0.440603	0.595619
DJ_RC	258	41638200	41689800	0.950766	0.539682	0.855491
DJ_RC	258	41176200	41227800	0.950766	0.460318	0.7993
DJ_RC	258	41530200	41581800	0.565844	0.157186	0.304162
DJ_RC	258	41199200	41250800	0.33517	0.255457	0.296064
DJ_RC	258	41572400	41624000	0.565844	0.559397	0.680648
DJ_RC	258	40864400	40916000	0.79805	0.211893	0.469638
DJ_RC	258	41552000	41603600	0.33517	0.374252	0.38584
DJ_RC	258	40886600	40938200	0.565844	0.440603	0.595619
DJ_RC	258	41285800	41337400	0.33517	0.374252	0.38584
DJ_RC	258	41345400	41397000	0.33517	0.255457	0.296064
DJ_RC	258	41593800	41645400	0.950766	0.460318	0.7993
DJ_RC	258	41082000	41133600	0.950766	0.539682	0.855491
DJ_RC	258	41057000	41108600	0.950766	0.539682	0.855491
DJ_RC	258	41369200	41420800	0.950766	0.460318	0.7993
DJ_RC	258	41143000	41194600	0.950766	0.460318	0.7993
DJ_RC	258	41257400	41309000	0.565844	0.157186	0.304162
DJ_RC	258	41518600	41570200	0.950766	0.539682	0.855491
DJ_RC	258	41004800	41056400	0.565844	0.157186	0.304162
DJ_RC	258	41195200	41246800	0.565844	0.0975383	0.215078
DJ_RC	258	41388200	41439800	0.565844	0.440603	0.595619
DJ_RC	258	41309400	41361000	0.0705632	0.420775	0.134112
DJ_RC	258	40846800	40898400	0.79805	0.788107	0.920596
DJ_RC	258	41291400	41343000	0.33517	0.374252	0.38584
DJ_RC	258	40822800	40874400	0.565844	0.559397	0.680648
DJ_RC	258	40888800	40940400	0.33517	0.255457	0.296064
DJ_RC	258	41344600	41396200	0.33517	0.255457	0.296064
DJ_RC	258	41289200	41340800	0.33517	0.374252	0.38584
DJ_RC	258	41346000	41397600	0.33517	0.255457	0.296064
DJ_RC	258	41168000	41219600	0.79805	0.211893	0.469638
DJ_RC	258	40869600	40921200	0.79805	0.211893	0.469638
DJ_RC	258	41467800	41519400	0.0705632	0.272593	0.0952331
DJ_RC	258	41595800	41647400	1	1	1
DJ_RC	258	41543800	41595400	0.33517	0.374252	0.38584
DJ_RC	258	41425000	41476600	0.0705632	0.727407	0.203748
DJ_RC	258	41131200	41182800	0.950766	0.460318	0.7993
DJ_RC	258	41533400	41585000	0.565844	0.157186	0.304162
DJ_RC	258	41204000	41255600	0.565844	0.440603	0.595619
DJ_RC	258	40905600	40957200	0.00813459	0.719565	0.035944
DJ_RC	258	41511600	41563200	1	1	1
DJ_RC	258	41061600	41113200	0.950766	0.539682	0.855491
DJ_RC	258	41102400	41154000	1	1	1
DJ_RC	258	41527400	41579000	0.565844	0.157186	0.304162
DJ_RC	258	41245600	41297200	0.33517	0.0848302	0.129659
DJ_RC	258	41186400	41238000	0.79805	0.211893	0.469638
DJ_RC	258	41041800	41093400	0.950766	0.539682	0.855491
DJ_RC	258	41499000	41550600	0.79805	0.211893	0.469638
DJ_RC	258	40841400	40893000	0.79805	0.788107	0.920596
DJ_RC	258	41187600	41239200	0.79805	0.211893	0.469638
DJ_RC	258	41102800	41154400	1	1	1
DJ_RC	258	41251000	41302600	0.565844	0.157186	0.304162
DJ_RC	258	41005800	41057400	0.565844	0.157186	0.304162
DJ_RC	258	41353800	41405400	0.33517	0.255457	0.296064
DJ_RC	258	41117400	41169000	1	1	1
DJ_RC	258	40949600	41001200	0.79805	0.291256	0.571594
DJ_RC	258	40957000	41008600	0.950766	0.539682	0.855491
DJ_RC	258	41380800	41432400	0.79805	0.211893	0.469638
DJ_RC	258	41012000	41063600	0.565844	0.157186	0.304162
DJ_RC	258	41050600	41102200	0.950766	0.539682	0.855491
DJ_RC	258	41321800	41373400	0.00813459	0.719565	0.035944
DJ_RC	258	41069600	41121200	0.950766	0.539682	0.855491
DJ_RC	258	41119200	41170800	0.950766	0.460318	0.7993
DJ_RC	258	40997400	41049000	0.33517	0.0848302	0.129659
DJ_RC	258	41083000	41134600	0.950766	0.539682	0.855491
DJ_RC	258	41377600	41429200	0.79805	0.211893	0.469638
DJ_RC	258	41242800	41294400	0.33517	0.0848302	0.129659
DJ_RC	258	41636200	41687800	0.950766	0.539682	0.855491
DJ_RC	258	41444800	41496400	0.166814	0.425909	0.258926
DJ_RC	258	40804200	40855800	0.79805	0.291256	0.571594
DJ_RC	258	41015200	41066800	0.565844	0.157186	0.304162
DJ_RC	258	41609600	41661200	1	1	1
DJ_RC	258	41043800	41095400	0.950766	0.539682	0.855491
DJ_RC	258	40894200	40945800	0.0705632	0.727407	0.203748
DJ_RC	258	41088200	41139800	1	1	1
DJ_RC	258	41393000	41444600	0.565844	0.440603	0.595619
DJ_RC	258	41630200	41681800	0.950766	0.539682	0.855491
DJ_RC	258	41382400	41434000	0.79805	0.211893	0.469638
DJ_RC	258	41246800	41298400	0.33517	0.0848302	0.129659
DJ_RC	258	41627000	41678600	0.950766	0.539682	0.855491
DJ_RC	258	41469000	41520600	0.166814	0.141823	0.112235
DJ_RC	258	41178800	41230400	0.950766	0.460318	0.7993
DJ_RC	258	40805800	40857400	0.565844	0.157186	0.304162
DJ_RC	258	40868600	40920200	0.79805	0.211893	0.469638
DJ_RC	258	41166400	41218000	0.79805	0.211893	0.469638
DJ_RC	258	41266800	41318400	0.79805	0.291256	0.571594
DJ_RC	258	40897200	40948800	0.0705632	0.727407	0.203748
DJ_RC	258	41387400	41439000	0.565844	0.440603	0.595619
DJ_RC	258	41427400	41479000	0.0705632	0.727407	0.203748
DJ_RC	258	40815200	40866800	0.565844	0.559397	0.680648
DJ_RC	258	41220600	41272200	0.33517	0.744543	0.595947
DJ_RC	258	40858600	40910200	0.950766	0.460318	0.7993
DJ_RC	258	41403600	41455200	0.166814	0.141823	0.112235
DJ_RC	258	41497600	41549200	0.79805	0.211893	0.469638
DJ_RC	258	41297400	41349000	0.33517	0.374252	0.38584
DJ_RC	258	41323400	41375000	0.00813459	0.719565	0.035944
DJ_RC	258	41291200	41342800	0.33517	0.374252	0.38584
DJ_RC	258	41504600	41556200	1	1	1
DJ_RC	258	41235000	41286600	0.33517	0.374252	0.38584
DJ_RC	258	41527200	41578800	0.565844	0.157186	0.304162
DJ_RC	258	40820800	40872400	0.565844	0.559397	0.680648
DJ_RC	258	40874000	40925600	0.565844	0.440603	0.595619
DJ_RC	258	41261800	41313400	0.79805	0.291256	0.571594
DJ_RC	258	41391400	41443000	0.565844	0.440603	0.595619
DJ_RC	258	40973400	41025000	0.565844	0.157186	0.304162
DJ_RC	258	40922000	40973600	0.0705632	0.420775	0.134112
DJ_RC	258	41519800	41571400	0.950766	0.539682	0.855491
DJ_RC	258	41426600	41478200	0.0705632	0.727407	0.203748
DJ_RC	258	41340000	41391600	0.166814	0.425909	0.258926
DJ_RC	258	41204200	41255800	0.565844	0.440603	0.595619
DJ_RC	258	41146400	41198000	0.950766	0.460318	0.7993
DJ_RC	258	40807400	40859000	0.565844	0.157186	0.304162
DJ_RC	258	40949400	41001000	0.79805	0.291256	0.571594
DJ_RC	258	41551000	41602600	0.33517	0.374252	0.38584
DJ_RC	258	41387000	41438600	0.565844	0.440603	0.595619
DJ_RC	258	41052400	41104000	0.950766	0.539682	0.855491
DJ_RC	258	40963200	41014800	0.950766	0.539682	0.855491
DJ_RC	258	41376800	41428400	0.79805	0.211893	0.469638
DJ_RC	258	40869200	40920800	0.79805	0.211893	0.469638
DJ_RC	258	41209800	41261400	0.33517	0.744543	0.595947
DJ_RC	258	41438200	41489800	0.166814	0.425909	0.258926
DJ_RC	258	40860600	40912200	0.950766	0.460318	0.7993
DJ_RC	258	41037800	41089400	0.79805	0.291256	0.571594
DJ_RC	258	40954600	41006200	0.950766	0.539682	0.855491
DJ_RC	258	41614600	41666200	1	1	1
DJ_RC	258	40929800	40981400	0.166814	0.574091	0.32042
DJ_RC	258	41390800	41442400	0.565844	0.440603	0.595619
DJ_RC	258	41287800	41339400	0.33517	0.374252	0.38584
DJ_RC	258	40972000	41023600	0.565844	0.157186	0.304162
DJ_RC	258	41043600	41095200	0.950766	0.539682	0.855491
DJ_RC	258	41378800	41430400	0.79805	0.211893	0.469638
DJ_RC	258	40851600	40903200	0.79805	0.788107	0.920596
DJ_RC	258	41408000	41459600	0.166814	0.141823	0.112235
DJ_RC	258	41313200	41364800	0.0256824	0.586259	0.078233
DJ_RC	258	40826600	40878200	0.565844	0.559397	0.680648
DJ_RC	258	41552600	41604200	0.33517	0.374252	0.38584
DJ_RC	258	40794000	40845600	0.79805	0.291256	0.571594
DJ_RC	258	41600600	41652200	1	1	1
DJ_RC	258	41408800	41460400	0.166814	0.141823	0.112235
DJ_RC	258	41628200	41679800	0.950766	0.539682	0.855491
